,company,url,label
187,nirav modi,https://www.forbes.com/sites/abrambrown/2020/01/08/crimes-without-punishment-how-the-wealthy-before-carlos-ghosn-often-escaped-the-law/,fraud
188,nirav modi,https://timesofindia.indiatimes.com/india/pmo-responsible-for-nirav-modi-fleeing-country-cpi/articleshow/62972469.cms,fraud
189,nirav modi,https://timesofindia.indiatimes.com/india/pmo-responsible-for-nirav-modi-fleeing-country-cpi/articleshow/62972469.cms,fraud
190,nirav modi,https://www.pgurus.com/trp-scam-bursts-out-how-to-stop-fraud-in-tv-ratings/,corruption
191,nirav modi,https://www.pgurus.com/trp-scam-bursts-out-how-to-stop-fraud-in-tv-ratings/,corruption
192,nirav modi,https://www.businesstoday.in/current/economy-politics/not-just-mallya-choksi-govt-to-extradite-56-more-economic-offenders/story/302707.html,corruption
193,nirav modi,https://www.businesstoday.in/current/economy-politics/not-just-mallya-choksi-govt-to-extradite-56-more-economic-offenders/story/302707.html,corruption
194,nirav modi,https://www.thequint.com/explainers/where-is-the-rs-24000-crore-lost-in-the-harshad-mehta-securities-scam,fraud
195,nirav modi,https://www.thequint.com/explainers/where-is-the-rs-24000-crore-lost-in-the-harshad-mehta-securities-scam,fraud
196,nirav modi,https://thewire.in/business/nirav-modi-jatin-mehta-winsome-diamonds,corruption
197,nirav modi,https://thewire.in/business/nirav-modi-jatin-mehta-winsome-diamonds,corruption
198,nirav modi,https://www.ft.com/content/8c24994a-284a-11e8-9274-2b13fccdc744,corruption
199,nirav modi,https://www.ft.com/content/8c24994a-284a-11e8-9274-2b13fccdc744,corruption
200,nirav modi,https://www.wionews.com/india-news/nirav-modi-faces-another-setback-as-uk-judge-rules-in-indias-favour-340393,corruption
201,nirav modi,https://www.wionews.com/india-news/nirav-modi-faces-another-setback-as-uk-judge-rules-in-indias-favour-340393,corruption
202,nirav modi,https://timesofindia.indiatimes.com/business/india-business/boost-to-bid-for-niravs-extradition-uk-court-allows-gois-evidence/articleshow/79027555.cms,fraud
203,nirav modi,https://timesofindia.indiatimes.com/business/india-business/boost-to-bid-for-niravs-extradition-uk-court-allows-gois-evidence/articleshow/79027555.cms,fraud
204,nirav modi,http://www.idexonline.com/FullArticle?Id=46239,corruption
205,nirav modi,http://www.idexonline.com/FullArticle?Id=46239,corruption
206,nirav modi,https://www.khaleejtimes.com/world/europe/fugitive-nirav-modi-faces-another-setback-as-uk-judge-rules-in-indias-favour,corruption
207,nirav modi,https://www.khaleejtimes.com/world/europe/fugitive-nirav-modi-faces-another-setback-as-uk-judge-rules-in-indias-favour,corruption
208,nirav modi,https://www.thehindu.com/news/national/nirav-modi-case-fresh-cbi-charge-sheet-against-retired-pnb-official-for-disproportionate-assets/article32752118.ece,corruption
209,nirav modi,https://www.thehindu.com/news/national/nirav-modi-case-fresh-cbi-charge-sheet-against-retired-pnb-official-for-disproportionate-assets/article32752118.ece,corruption
210,nirav modi,https://www.entrepreneur.com/article/355330,corruption
211,nirav modi,https://www.entrepreneur.com/article/355330,corruption
212,nirav modi,https://www.mynation.com/india-news/nirav-modi-case-cbi-charge-sheet-against-retired-pnb-official-wife-qhkpo8,corruption
213,nirav modi,https://www.mynation.com/india-news/nirav-modi-case-cbi-charge-sheet-against-retired-pnb-official-wife-qhkpo8,corruption
214,nirav modi,https://scroll.in/article/869268/instrument-to-acquire-power-why-corruption-has-become-the-central-political-issue-in-india-today,corruption
215,nirav modi,https://scroll.in/article/869268/instrument-to-acquire-power-why-corruption-has-become-the-central-political-issue-in-india-today,corruption
216,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/nirav-modi-remanded-in-custody-till-july-9-by-uk-court/articleshow/76320189.cms,corruption
217,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/nirav-modi-remanded-in-custody-till-july-9-by-uk-court/articleshow/76320189.cms,corruption
218,nirav modi,https://scroll.in/latest/972920/nirav-modi-a-convenient-scapegoat-wont-get-fair-trial-in-india-markandey-katju-tells-uk-court,corruption
219,nirav modi,https://scroll.in/latest/972920/nirav-modi-a-convenient-scapegoat-wont-get-fair-trial-in-india-markandey-katju-tells-uk-court,corruption
220,nirav modi,https://qz.com/india/1208266/the-1-8-billion-punjab-national-bank-nirav-modi-fraud-explained/,fraud
221,nirav modi,https://qz.com/india/1208266/the-1-8-billion-punjab-national-bank-nirav-modi-fraud-explained/,fraud
222,nirav modi,https://www.thehindu.com/news/national/nirav-modi-hearing-former-sc-judge-katju-challenged-as-self-publicist/article32586733.ece,corruption
223,nirav modi,https://www.thehindu.com/news/national/nirav-modi-hearing-former-sc-judge-katju-challenged-as-self-publicist/article32586733.ece,corruption
224,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/pnb-scam-court-allows-confiscation-of-nirav-modis-assets/articleshow/76265635.cms,corruption
225,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/pnb-scam-court-allows-confiscation-of-nirav-modis-assets/articleshow/76265635.cms,corruption
226,nirav modi,https://www.nytimes.com/2019/03/21/business/nirav-modi-arrested-fraud-jewelry.html,corruption
227,nirav modi,https://www.nytimes.com/2019/03/21/business/nirav-modi-arrested-fraud-jewelry.html,corruption
228,nirav modi,https://www.thehindu.com/business/Industry/all-you-need-to-know-about-nirav-modi-and-the-177-billion-pnb-fraud/article22753973.ece,fraud
229,nirav modi,https://www.thehindu.com/business/Industry/all-you-need-to-know-about-nirav-modi-and-the-177-billion-pnb-fraud/article22753973.ece,fraud
230,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/indian-government-submits-more-proof-against-nirav-modi-in-money-laundering-case/articleshow/75724659.cms,corruption
231,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/indian-government-submits-more-proof-against-nirav-modi-in-money-laundering-case/articleshow/75724659.cms,corruption
232,nirav modi,https://www.hindustantimes.com/india-news/mehul-choksi-moves-delhi-high-court-against-netflix-documentary/story-r18vd02KWQiNMf38lmLP5K.html,corruption
233,nirav modi,https://www.hindustantimes.com/india-news/mehul-choksi-moves-delhi-high-court-against-netflix-documentary/story-r18vd02KWQiNMf38lmLP5K.html,corruption
234,nirav modi,https://www.thehindubusinessline.com/money-and-banking/cbi-books-former-pnb-official-in-bribery-case/article32897743.ece,fraud
235,nirav modi,https://www.thehindubusinessline.com/money-and-banking/cbi-books-former-pnb-official-in-bribery-case/article32897743.ece,fraud
236,nirav modi,https://qz.com/india/1660543/after-nirav-modi-another-scam-rocks-indias-punjab-national-bank/,fraud
237,nirav modi,https://qz.com/india/1660543/after-nirav-modi-another-scam-rocks-indias-punjab-national-bank/,fraud
238,nirav modi,https://hk.asiatatler.com/style/fugitive-diamond-dealer-nirav-modi,corruption
239,nirav modi,https://hk.asiatatler.com/style/fugitive-diamond-dealer-nirav-modi,corruption
240,nirav modi,https://www.reuters.com/article/us-india-netflix/netflix-argues-for-free-speech-in-court-spat-with-indian-tycoons-over-bad-boy-billionaires-idUSKBN26525G,corruption
241,nirav modi,https://www.reuters.com/article/us-india-netflix/netflix-argues-for-free-speech-in-court-spat-with-indian-tycoons-over-bad-boy-billionaires-idUSKBN26525G,corruption
242,nirav modi,https://www.businesstoday.in/current/world/pnb-scam-case-uk-court-rejects-nirav-modi-bail-for-seventh-time/story/419983.html,corruption
243,nirav modi,https://www.businesstoday.in/current/world/pnb-scam-case-uk-court-rejects-nirav-modi-bail-for-seventh-time/story/419983.html,corruption
244,nirav modi,https://www.thetimes.co.uk/article/jewellery-mogul-nirav-modi-threatened-to-kill-witnesses-in-1-5bn-fraud-6zlcsjg86,corruption
245,nirav modi,https://www.thetimes.co.uk/article/jewellery-mogul-nirav-modi-threatened-to-kill-witnesses-in-1-5bn-fraud-6zlcsjg86,corruption
246,nirav modi,https://timesofindia.indiatimes.com/business/india-business/ed-brings-back-rs-1350-crore-worth-polished-diamonds-pearls-of-nirav-modi-choksi-firms-from-hong-kong/articleshow/76303338.cms,fraud
247,nirav modi,https://timesofindia.indiatimes.com/business/india-business/ed-brings-back-rs-1350-crore-worth-polished-diamonds-pearls-of-nirav-modi-choksi-firms-from-hong-kong/articleshow/76303338.cms,fraud
248,nirav modi,https://www.businesstoday.in/current/economy-politics/pnb-gets-usd-3-25-million-from-liquidation-of-nirav-modi-us-based-companies/story/414063.html,fraud
249,nirav modi,https://www.businesstoday.in/current/economy-politics/pnb-gets-usd-3-25-million-from-liquidation-of-nirav-modi-us-based-companies/story/414063.html,fraud
250,nirav modi,https://www.hindustantimes.com/india-news/nirav-modi-s-son-moves-hc-challenges-confiscation-of-trust-properties/story-dl8wQ4oU6z947e8UwdSaHN.html,corruption
251,nirav modi,https://www.hindustantimes.com/india-news/nirav-modi-s-son-moves-hc-challenges-confiscation-of-trust-properties/story-dl8wQ4oU6z947e8UwdSaHN.html,corruption
252,nirav modi,https://www.ndtv.com/india-news/nirav-modi-scam-shows-fault-in-bjp-anti-corruption-promises-shiv-sena-1813986,corruption
253,nirav modi,https://www.ndtv.com/india-news/nirav-modi-scam-shows-fault-in-bjp-anti-corruption-promises-shiv-sena-1813986,corruption
254,nirav modi,https://www.livemint.com/opinion/columns/the-arrest-of-nirav-modi-and-the-rule-of-law-1553446074618.html,corruption
255,nirav modi,https://www.livemint.com/opinion/columns/the-arrest-of-nirav-modi-and-the-rule-of-law-1553446074618.html,corruption
256,nirav modi,https://www.outlookindia.com/website/story/business-news-two-pnb-officials-sacked-for-procedural-lapses-in-nirav-modi-fraud-case/323904,corruption
257,nirav modi,https://www.outlookindia.com/website/story/business-news-two-pnb-officials-sacked-for-procedural-lapses-in-nirav-modi-fraud-case/323904,corruption
258,nirav modi,https://www.cnn.com/2019/03/20/asia/nirav-modi-arrest-intl/index.html,corruption
259,nirav modi,https://www.cnn.com/2019/03/20/asia/nirav-modi-arrest-intl/index.html,corruption
260,nirav modi,https://www.businesstoday.in/current/corporate/pnb-fraud-case-nclt-orders-liquidation-fugitive-diamantaire-nirav-modi-scam-hit-firm/story/397559.html,fraud
261,nirav modi,https://www.businesstoday.in/current/corporate/pnb-fraud-case-nclt-orders-liquidation-fugitive-diamantaire-nirav-modi-scam-hit-firm/story/397559.html,fraud
262,nirav modi,https://www.businessinsider.in/thelife/personalities/news/checkout-netflix-series-bad-boy-billionaires-of-india-vijay-mallya-subrata-roy-nirav-modi-and-ramalinga-raju/slidelist/77816239.cms,fraud
263,nirav modi,https://www.businessinsider.in/thelife/personalities/news/checkout-netflix-series-bad-boy-billionaires-of-india-vijay-mallya-subrata-roy-nirav-modi-and-ramalinga-raju/slidelist/77816239.cms,fraud
264,nirav modi,https://www.deccanherald.com/business/business-news/hc-dismisses-pnb-scam-accused-choksis-plea-for-pre-screening-of-netflixs-bad-boy-billionaires-879186.html,fraud
265,nirav modi,https://www.deccanherald.com/business/business-news/hc-dismisses-pnb-scam-accused-choksis-plea-for-pre-screening-of-netflixs-bad-boy-billionaires-879186.html,fraud
266,nirav modi,https://scroll.in/reel/975064/bad-boy-billionaires-india-review-nothing-new-here-on-vijay-mallya-nirav-modi-and-subrata-roy,corruption
267,nirav modi,https://scroll.in/reel/975064/bad-boy-billionaires-india-review-nothing-new-here-on-vijay-mallya-nirav-modi-and-subrata-roy,corruption
268,nirav modi,https://www.firstpost.com/business/pnb-fraud-nirav-modi-remanded-to-custody-set-for-remote-extradition-trial-from-11-may-in-uk-court-8310151.html,corruption
269,nirav modi,https://www.firstpost.com/business/pnb-fraud-nirav-modi-remanded-to-custody-set-for-remote-extradition-trial-from-11-may-in-uk-court-8310151.html,corruption
270,nirav modi,https://www.nationalheraldindia.com/national/ed-confiscates-over-rs-329-cr-assets-of-nirav-modi-under-fugitive-law,corruption
271,nirav modi,https://www.nationalheraldindia.com/national/ed-confiscates-over-rs-329-cr-assets-of-nirav-modi-under-fugitive-law,corruption
272,nirav modi,https://www.newsclick.in/Neeshal-Modi-Absconding-PNB-Nirav-Modi-Mehul-Choksi,corruption
273,nirav modi,https://www.newsclick.in/Neeshal-Modi-Absconding-PNB-Nirav-Modi-Mehul-Choksi,corruption
274,nirav modi,https://news.bloomberglaw.com/bankruptcy-law/nirav-modi-associates-pressed-on-bankruptcy-court-fraud-claims,fraud
275,nirav modi,https://news.bloomberglaw.com/bankruptcy-law/nirav-modi-associates-pressed-on-bankruptcy-court-fraud-claims,fraud
276,nirav modi,https://www.firstpost.com/business/nirav-modi-extradition-trial-begins-today-uk-court-rejects-plea-seeking-partial-ban-on-reportage-of-case-8792531.html,corruption
277,nirav modi,https://www.firstpost.com/business/nirav-modi-extradition-trial-begins-today-uk-court-rejects-plea-seeking-partial-ban-on-reportage-of-case-8792531.html,corruption
278,nirav modi,https://www.hindustantimes.com/india-news/ed-files-new-charge-sheet-to-aid-mehul-choksi-s-extradition/story-gFGXZyKikbi0QxKc2PcQqO.html,corruption
279,nirav modi,https://www.hindustantimes.com/india-news/ed-files-new-charge-sheet-to-aid-mehul-choksi-s-extradition/story-gFGXZyKikbi0QxKc2PcQqO.html,corruption
280,nirav modi,https://www.financialexpress.com/economy/has-nirav-modi-put-a-black-spot-on-narendra-modis-image-csds-survey-reveals-startling-peoples-verdict/1180705/,fraud
281,nirav modi,https://www.financialexpress.com/economy/has-nirav-modi-put-a-black-spot-on-narendra-modis-image-csds-survey-reveals-startling-peoples-verdict/1180705/,fraud
282,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/pnb-fraud-swiss-authorities-freeze-4-bank-accounts-of-nirav-modi-sister/articleshow/69971427.cms,corruption
283,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/pnb-fraud-swiss-authorities-freeze-4-bank-accounts-of-nirav-modi-sister/articleshow/69971427.cms,corruption
284,nirav modi,https://www.newindianexpress.com/world/2020/aug/06/nirav-modis-judicial-remand-extends-to-august-27-trial-begins-in-september-2179947.html,corruption
285,nirav modi,https://www.newindianexpress.com/world/2020/aug/06/nirav-modis-judicial-remand-extends-to-august-27-trial-begins-in-september-2179947.html,corruption
286,nirav modi,https://www.telegraph.co.uk/news/0/inside-story-telegraph-caught-worlds-most-wanted-billionaire/,corruption
287,nirav modi,https://www.telegraph.co.uk/news/0/inside-story-telegraph-caught-worlds-most-wanted-billionaire/,corruption
288,nirav modi,https://thewire.in/law/netflix-bad-boy-billionaires-release-restrained-satyam-scam-ramalinga-raju-stay,corruption
289,nirav modi,https://thewire.in/law/netflix-bad-boy-billionaires-release-restrained-satyam-scam-ramalinga-raju-stay,corruption
290,nirav modi,https://www.law360.com/articles/1269113/modi-and-2-diamond-execs-say-no-grounds-for-ch-11-suit,fraud
291,nirav modi,https://www.law360.com/articles/1269113/modi-and-2-diamond-execs-say-no-grounds-for-ch-11-suit,fraud
292,nirav modi,https://www.businesstoday.in/top-story/pnb-fraud-case-uk-court-rejects-nirav-modi-bail-plea-for-fifth-time/story/397652.html,fraud
293,nirav modi,https://www.businesstoday.in/top-story/pnb-fraud-case-uk-court-rejects-nirav-modi-bail-plea-for-fifth-time/story/397652.html,fraud
294,nirav modi,https://www.news18.com/news/opinion/we-accept-old-notes-how-nirav-modis-a-team-helped-him-dodge-2016-note-ban-clampdown-2357457.html,fraud
295,nirav modi,https://www.news18.com/news/opinion/we-accept-old-notes-how-nirav-modis-a-team-helped-him-dodge-2016-note-ban-clampdown-2357457.html,fraud
296,nirav modi,https://timesofindia.indiatimes.com/business/india-business/nirav-modi-threatened-to-kill-top-exec-cbi/articleshow/72910161.cms,fraud
297,nirav modi,https://timesofindia.indiatimes.com/business/india-business/nirav-modi-threatened-to-kill-top-exec-cbi/articleshow/72910161.cms,fraud
298,nirav modi,https://www.ndtv.com/india-news/scam-hit-pnb-ignored-advice-to-act-against-staff-anti-corruption-body-1835710,corruption
299,nirav modi,https://www.ndtv.com/india-news/scam-hit-pnb-ignored-advice-to-act-against-staff-anti-corruption-body-1835710,corruption
300,nirav modi,https://indianewengland.com/2020/08/nirav-modis-extradition-judgement-delayed-till-december/,fraud
301,nirav modi,https://indianewengland.com/2020/08/nirav-modis-extradition-judgement-delayed-till-december/,fraud
302,nirav modi,https://www.hindustantimes.com/mumbai-news/hc-asks-government-to-file-affidavit-as-reply-to-plea-by-nirav-modi-s-son/story-Nh8VXsfDXHgmzS9uOad2YO.html,corruption
303,nirav modi,https://www.hindustantimes.com/mumbai-news/hc-asks-government-to-file-affidavit-as-reply-to-plea-by-nirav-modi-s-son/story-Nh8VXsfDXHgmzS9uOad2YO.html,corruption
304,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-uk-court-extends-fugitive-diamond-merchant-nirav-modis-remand-to-24-march-8093351.html,corruption
305,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-uk-court-extends-fugitive-diamond-merchant-nirav-modis-remand-to-24-march-8093351.html,corruption
306,nirav modi,https://www.indiatoday.in/india/story/uk-court-extends-nirav-modi-judicial-remand-august-6-1698793-2020-07-09,corruption
307,nirav modi,https://www.indiatoday.in/india/story/uk-court-extends-nirav-modi-judicial-remand-august-6-1698793-2020-07-09,corruption
308,nirav modi,https://timesofindia.indiatimes.com/business/india-business/nirav-modi-fraud-costs-pnb-rs-14357-crore/articleshow/64176501.cms,fraud
309,nirav modi,https://timesofindia.indiatimes.com/business/india-business/nirav-modi-fraud-costs-pnb-rs-14357-crore/articleshow/64176501.cms,fraud
310,nirav modi,https://www.theweek.in/theweek/cover/2020/10/09/right-on-the-money.html,corruption
311,nirav modi,https://www.theweek.in/theweek/cover/2020/10/09/right-on-the-money.html,corruption
312,nirav modi,https://www.ndtv.com/india-news/congress-ahmed-patel-questioned-by-probe-agency-ed-over-bank-fraud-case-bigger-than-pnb-scam-2254418,corruption
313,nirav modi,https://www.ndtv.com/india-news/congress-ahmed-patel-questioned-by-probe-agency-ed-over-bank-fraud-case-bigger-than-pnb-scam-2254418,corruption
314,nirav modi,https://www.gqindia.com/get-smart/content/vijay-mallya-pnb-nirav-modi-10-biggest-scams-in-india-that-sucked-the-country-dry-of-money,corruption
315,nirav modi,https://www.gqindia.com/get-smart/content/vijay-mallya-pnb-nirav-modi-10-biggest-scams-in-india-that-sucked-the-country-dry-of-money,corruption
316,nirav modi,https://www.business-standard.com/article/pti-stories/mallya-nirav-modi-faced-court-heat-relief-for-ajit-pawar-119122600557_1.html,corruption
317,nirav modi,https://www.business-standard.com/article/pti-stories/mallya-nirav-modi-faced-court-heat-relief-for-ajit-pawar-119122600557_1.html,corruption
318,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-bank-may-recover-nirav-modis-assets-mortgaged-with-it-report-sends-share-prices-up-7850971.html,corruption
319,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-bank-may-recover-nirav-modis-assets-mortgaged-with-it-report-sends-share-prices-up-7850971.html,corruption
320,nirav modi,https://www.deccanherald.com/opinion/panorama/what-the-nirav-modi-case-tells-us-about-soft-state-india-723092.html,fraud
321,nirav modi,https://www.deccanherald.com/opinion/panorama/what-the-nirav-modi-case-tells-us-about-soft-state-india-723092.html,fraud
322,nirav modi,https://www.inventiva.co.in/stories/oorja/uk-court-extends-judicial-custody-of-nirav-modi-till-6-august/,fraud
323,nirav modi,https://www.inventiva.co.in/stories/oorja/uk-court-extends-judicial-custody-of-nirav-modi-till-6-august/,fraud
324,nirav modi,https://theprint.in/opinion/whatsapp-forwards-nirav-modi-pm-modi-selfless-hero-congess-evil-villain/38898/,corruption
325,nirav modi,https://theprint.in/opinion/whatsapp-forwards-nirav-modi-pm-modi-selfless-hero-congess-evil-villain/38898/,corruption
326,nirav modi,https://www.hindustantimes.com/india-news/no-tolerance-of-corruption-no-place-for-middlemen-in-new-india-pm-modi/story-JKIewV8igNkf6fBSHnOEXN.html,corruption
327,nirav modi,https://www.hindustantimes.com/india-news/no-tolerance-of-corruption-no-place-for-middlemen-in-new-india-pm-modi/story-JKIewV8igNkf6fBSHnOEXN.html,corruption
328,nirav modi,https://economictimes.indiatimes.com/magazines/panache/nirav-modis-rolls-royce-ghost-diamond-watch-amrita-sher-gil-painting-to-go-under-the-hammer/articleshow/74317149.cms,corruption
329,nirav modi,https://economictimes.indiatimes.com/magazines/panache/nirav-modis-rolls-royce-ghost-diamond-watch-amrita-sher-gil-painting-to-go-under-the-hammer/articleshow/74317149.cms,corruption
330,nirav modi,https://www.ndtv.com/india-news/top-jeweller-nirav-modi-charged-by-cbi-in-rs-280-crore-cheating-case-1808751,corruption
331,nirav modi,https://www.ndtv.com/india-news/top-jeweller-nirav-modi-charged-by-cbi-in-rs-280-crore-cheating-case-1808751,corruption
332,nirav modi,https://thewire.in/film/bad-boy-billionaires-netflix-nirav-modi-vijay-mallya-subrata-roy-arrogance-entitlement-disdain-laws,corruption
333,nirav modi,https://thewire.in/film/bad-boy-billionaires-netflix-nirav-modi-vijay-mallya-subrata-roy-arrogance-entitlement-disdain-laws,corruption
334,nirav modi,https://www.reuters.com/article/india-netflix-idUSKBN25U1IZ,corruption
335,nirav modi,https://www.reuters.com/article/india-netflix-idUSKBN25U1IZ,corruption
336,nirav modi,https://www.bloomberg.com/news/features/2018-06-28/did-this-jeweler-to-the-stars-commit-the-biggest-bank-fraud-in-india-s-history,fraud
337,nirav modi,https://www.bloomberg.com/news/features/2018-06-28/did-this-jeweler-to-the-stars-commit-the-biggest-bank-fraud-in-india-s-history,fraud
338,nirav modi,https://www.firstpost.com/business/auction-of-pnb-scam-accused-nirav-modis-assets-postponed-to-5-march-72-items-on-sale-in-online-auction-to-be-held-as-announced-earlier-8092501.html,corruption
339,nirav modi,https://www.firstpost.com/business/auction-of-pnb-scam-accused-nirav-modis-assets-postponed-to-5-march-72-items-on-sale-in-online-auction-to-be-held-as-announced-earlier-8092501.html,corruption
340,nirav modi,https://www.livemint.com/Companies/7zQvBwuOrZh88hxwvC309J/PNB-fraud-How-Nirav-Modi-pulled-off-the-great-Indian-bank-r.html,fraud
341,nirav modi,https://www.livemint.com/Companies/7zQvBwuOrZh88hxwvC309J/PNB-fraud-How-Nirav-Modi-pulled-off-the-great-Indian-bank-r.html,fraud
342,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-uk-court-yet-again-remands-fugitive-diamantaire-nirav-modi-in-custody-until-27-february-7976711.html,corruption
343,nirav modi,https://www.firstpost.com/business/pnb-fraud-case-uk-court-yet-again-remands-fugitive-diamantaire-nirav-modi-in-custody-until-27-february-7976711.html,corruption
344,nirav modi,https://indianexpress.com/article/entertainment/web-series/bad-boy-billionaires-india-vijay-mallya-nirav-modi-scam-corruption-video-6569145/,corruption
345,nirav modi,https://indianexpress.com/article/entertainment/web-series/bad-boy-billionaires-india-vijay-mallya-nirav-modi-scam-corruption-video-6569145/,corruption
346,nirav modi,https://www.thehindu.com/news/national/red-notices-against-nirav-modis-brothers-vanish-from-interpol-site/article29678406.ece,corruption
347,nirav modi,https://www.thehindu.com/news/national/red-notices-against-nirav-modis-brothers-vanish-from-interpol-site/article29678406.ece,corruption
348,nirav modi,https://www.smh.com.au/world/asia/behind-bars-india-s-diamond-king-nirav-modi-s-fall-from-grace-20190423-p51gf4.html,fraud
349,nirav modi,https://www.smh.com.au/world/asia/behind-bars-india-s-diamond-king-nirav-modi-s-fall-from-grace-20190423-p51gf4.html,fraud
350,nirav modi,https://www.livemint.com/Companies/2rBU4V1jumGfJguL9rdSyO/Nirav-Modi-Vijay-Mallya-and-29-other-Indian-fugitives-owe.html,corruption
351,nirav modi,https://www.livemint.com/Companies/2rBU4V1jumGfJguL9rdSyO/Nirav-Modi-Vijay-Mallya-and-29-other-Indian-fugitives-owe.html,corruption
352,nirav modi,https://foreignpolicy.com/2020/10/12/trumpworld-corruption-elliott-broidy-ultra-rich/,corruption
353,nirav modi,https://foreignpolicy.com/2020/10/12/trumpworld-corruption-elliott-broidy-ultra-rich/,corruption
354,nirav modi,https://qz.com/india/1370592/us-court-report-names-nirav-modi-firms-in-pnb-fraud/,fraud
355,nirav modi,https://qz.com/india/1370592/us-court-report-names-nirav-modi-firms-in-pnb-fraud/,fraud
356,nirav modi,https://www.hindustantimes.com/india-news/singapore-high-court-orders-freezing-of-account-of-firm-owned-by-nirav-modi-s-sister/story-livzBt2vzhUQo4QOiawSkL.html,corruption
357,nirav modi,https://www.hindustantimes.com/india-news/singapore-high-court-orders-freezing-of-account-of-firm-owned-by-nirav-modi-s-sister/story-livzBt2vzhUQo4QOiawSkL.html,corruption
358,nirav modi,https://indianexpress.com/article/opinion/columns/pnb-fraud-nirav-modi-bjp-narendra-modi-congress-art-of-scam-management-5079346/,corruption
359,nirav modi,https://indianexpress.com/article/opinion/columns/pnb-fraud-nirav-modi-bjp-narendra-modi-congress-art-of-scam-management-5079346/,corruption
360,nirav modi,https://mumbaimirror.indiatimes.com/mumbai/cover-story/belgium-will-not-extradite-nirav-modis-siblings-and-biz-associate/articleshow/72030858.cms,fraud
361,nirav modi,https://mumbaimirror.indiatimes.com/mumbai/cover-story/belgium-will-not-extradite-nirav-modis-siblings-and-biz-associate/articleshow/72030858.cms,fraud
362,nirav modi,https://timesofindia.indiatimes.com/city/hyderabad/new-vizag-top-cop-has-handled-nirav-modi-case/articleshow/77513364.cms,fraud
363,nirav modi,https://timesofindia.indiatimes.com/city/hyderabad/new-vizag-top-cop-has-handled-nirav-modi-case/articleshow/77513364.cms,fraud
364,nirav modi,https://www.vice.com/en/article/jgx9j7/netflixs-bad-boy-billionaires-investigates-indias-biggest-accused-scammers-now-its-subjects-are-trying-to-block-its-release,corruption
365,nirav modi,https://www.vice.com/en/article/jgx9j7/netflixs-bad-boy-billionaires-investigates-indias-biggest-accused-scammers-now-its-subjects-are-trying-to-block-its-release,corruption
366,nirav modi,https://timesofindia.indiatimes.com/india/former-sc-judge-markandey-katju-challenged-as-self-publicist-at-nirav-modi-uk-hearing/articleshow/78064760.cms,fraud
367,nirav modi,https://timesofindia.indiatimes.com/india/former-sc-judge-markandey-katju-challenged-as-self-publicist-at-nirav-modi-uk-hearing/articleshow/78064760.cms,fraud
368,nirav modi,https://www.livemint.com/news/india/nirav-modi-aides-charged-under-us-law-used-to-nail-mobsters-1554059100639.html,corruption
369,nirav modi,https://www.livemint.com/news/india/nirav-modi-aides-charged-under-us-law-used-to-nail-mobsters-1554059100639.html,corruption
370,nirav modi,https://www.india.com/news/india/nirmala-sitharaman-vows-to-bring-nirav-modi-mehul-choksi-back-in-india-says-nda-gave-corruption-free-government-2971462/,corruption
371,nirav modi,https://www.india.com/news/india/nirmala-sitharaman-vows-to-bring-nirav-modi-mehul-choksi-back-in-india-says-nda-gave-corruption-free-government-2971462/,corruption
372,nirav modi,https://www.firstpost.com/business/a-year-after-pnb-fraud-lessons-learnt-from-nirav-modi-episode-but-some-questions-still-elude-answers-6085931.html,corruption
373,nirav modi,https://www.firstpost.com/business/a-year-after-pnb-fraud-lessons-learnt-from-nirav-modi-episode-but-some-questions-still-elude-answers-6085931.html,corruption
374,nirav modi,https://www.dnaindia.com/business/report-nirav-modi-mehul-choksi-s-luxury-cars-fetch-rs-329-crore-2743414,corruption
375,nirav modi,https://www.dnaindia.com/business/report-nirav-modi-mehul-choksi-s-luxury-cars-fetch-rs-329-crore-2743414,corruption
376,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/govt-removes-ed-mumbai-chief-over-nirav-modi-case-controversy/articleshow/68911635.cms,corruption
377,nirav modi,https://economictimes.indiatimes.com/news/politics-and-nation/govt-removes-ed-mumbai-chief-over-nirav-modi-case-controversy/articleshow/68911635.cms,corruption
378,nirav modi,https://www.thebetterindia.com/136322/nirav-modi-effect-no-more-passport-clearance-for-corrupt-govt-officials/,corruption
379,nirav modi,https://www.thebetterindia.com/136322/nirav-modi-effect-no-more-passport-clearance-for-corrupt-govt-officials/,corruption
380,nirav modi,https://theprint.in/national-interest/how-nirav-modi-had-to-make-way-for-narendra-modi/38965/,corruption
